place_id,poi_type,name,primary_type,latitude,longitude,areas_found_in,n_areas
ChIJm5gmUdAZ6zkRMyWJxnDiMJU,hospital,Lagankhel Tangal-12,hospital,27.6679059,85.3219326,Patan durbar square|Pulchowk,2
ChIJ__YIZQAZ6zkRDM7nrvzLUZM,hospital,Yala Swasthya Sewa Kendra,hospital,27.6768264,85.31910719999999,Patan durbar square|Pulchowk,2
ChIJkY-TSAAZ6zkRHdm0NUXYXkc,hospital,Department of Dermatology,hospital,27.6687057,85.32010439999999,Patan durbar square|Pulchowk,2
ChIJca-bvtEZ6zkRL3lkCFg9iUg,hospital,Patan Hospital,hospital,27.668302,85.3205683,Patan durbar square|Pulchowk,2
ChIJWe0A6cEZ6zkRqLKImLWJ1UE,hospital,Aaditya Ayurvedic Ausadhalaya,medical_center,27.6672085,85.32200399999999,Patan durbar square|Pulchowk,2
ChIJLat5F7gZ6zkRBnYhUGIkXpA,hospital,Lalitpur Physiotherapy Clinic,hospital,27.6800363,85.32642539999999,Patan durbar square|Pulchowk,2
ChIJT57NdtoZ6zkRO2k3z22ELcs,hospital,"Patan Heart Clinic ,Lagankhel (Lalitpur General Practice Clinic)",hospital,27.6665365,85.3242707,Patan durbar square,1
ChIJqWm-914Z6zkRPs5Bwa1hBdQ,hospital,"Dr. Lal Pathlabs, Lagankhel",hospital,27.6664793,85.32367479999999,Patan durbar square|Pulchowk,2
ChIJjQEt7MwZ6zkRUoehL3_saCE,hospital,"Laser Therapy Clinic, Lagankhel",hospital,27.6663712,85.324209,Patan durbar square,1
ChIJ97PXR_oZ6zkR7jYOg2M98w4,hospital,Time Medicare Clinic & Pathlab,hospital,27.6672025,85.3211583,Patan durbar square|Pulchowk,2
ChIJrduu6hMZ6zkRKesPWWYQpyU,hospital,"Urban Health Center-9, Lalitpur",hospital,27.6789033,85.3302995,Patan durbar square|Pulchowk,2
ChIJV3JXCgAZ6zkR2qWOWuPbBCg,hospital,Muna Veterinary Hospital Pvt. Ltd.,hospital,27.6660469,85.3238573,Patan durbar square,1
ChIJZTCgfwAZ6zkRJN2g4HUvesI,hospital,Shifa Pharmacy Near KUSUM Lalitpur,medical_center,27.670107,85.332625,Patan durbar square,1
ChIJm5gmUdAZ6zkRxtuEHbyAUTM,hospital,laliguras vet pharma,hospital,27.665904,85.3238713,Patan durbar square,1
ChIJpY7SbwAZ6zkRiKMWxDVoXLg,hospital,Patan International Hospital,hospital,27.6672263,85.3300197,Patan durbar square,1
ChIJix1fDMoZ6zkRCA-Q-jJr4n0,hospital,Doctor Smile Dental Care Centre Pvt Ltd,hospital,27.676719,85.3172378,Patan durbar square|Pulchowk,2
ChIJORilRZwZ6zkRhVCyPiS7noM,hospital,Lalitpur Polyclinic,hospital,27.6659615,85.3226701,Patan durbar square,1
ChIJObuvIs0Z6zkRtT_hQWBGcQM,hospital,Royal Ayurveda,medical_center,27.6722102,85.31577829999999,Patan durbar square|Pulchowk,2
ChIJAYEoD80Z6zkRUDZy9CbQPwA,hospital,HIMALAYAN AYURVEDA MEDICAL HOSPITAL,hospital,27.6722205,85.31576919999999,Patan durbar square|Pulchowk,2
ChIJ_0mvVQAZ6zkR2VQzZdrSVk0,hospital,Sankhamul audio therapy,hospital,27.6808878,85.3289467,Patan durbar square|Pulchowk,2
ChIJkRKSWgAZ6zkRuoDUR7n1IAQ,hospital,Sparsha nepal ost sankhamul,medical_center,27.6810017,85.3287142,Patan durbar square|Pulchowk,2
ChIJ0QDrv_EZ6zkR9y8dJVIuUN0,hospital,REBOUND PHYSIOTHERAPY AND WELLNESS,hospital,27.6754794,85.315792,Patan durbar square|Pulchowk,2
ChIJuzoVRgAZ6zkR05HdrImX7y8,hospital,Saiba Medical Center,medical_center,27.6755042,85.3157919,Patan durbar square|Pulchowk,2
ChIJMf1VHgAZ6zkRRvLiubZfXCc,hospital,Tirupati health care pvt. ltd,medical_center,27.6706198,85.33400809999999,Patan durbar square,1
ChIJy-Sn7cwZ6zkR9UAyOhJLc0o,hospital,SURYODAYA MEDICAL CENTER PVT.LTD.,medical_center,27.6743252,85.3154852,Patan durbar square|Pulchowk,2
ChIJt9YMHc0Z6zkR3p3ViwGxXR8,hospital,Kidoz Child Health Center - Paediatric,hospital,27.6730031,85.3153354,Patan durbar square|Pulchowk,2
ChIJq1zidssZ6zkRNd9C8T3XqSM,hospital,Shanti Pharma,medical_center,27.6768774,85.3160778,Patan durbar square|Pulchowk,2
ChIJXTmpii0Y6zkRJTY_yjOX8Z4,hospital,Alka Hospital Pvt. Ltd.,hospital,27.6741796,85.3151963,Patan durbar square|Pulchowk,2
ChIJdZbeGV8Z6zkRkdXosagKk6g,hospital,Aadhya Neuro and Multispeciality Center,hospital,27.6675156,85.3325704,Patan durbar square,1
ChIJC_ri30sZ6zkRmFEPEJvRM78,hospital,GNP Hospital Pvt.Ltd,hospital,27.6675083,85.33256879999999,Patan durbar square,1
ChIJP2JIqbIZ6zkRl5dtCm4mb2Q,hospital,"B&B Hospital, Gwarko (Baidya & Banskota)",general_hospital,27.664921,85.3292584,Patan durbar square,1
ChIJQ6X92swZ6zkR-TfxjfdurbI,hospital,Hamro Dental Clinic,hospital,27.6742923,85.31456340000001,Patan durbar square|Pulchowk,2
ChIJ7WjeOOgZ6zkRIM1AXiT-3uE,hospital,Lalitpur Blood Bank,hospital,27.6733387,85.3355802,Patan durbar square,1
ChIJaUExlo9J6zkRP5rzP9bKH2c,hospital,Turant Call Pvt. Ltd.,corporate_office,27.6808648,85.3314359,Patan durbar square|Pulchowk,2
ChIJ70G8oMwZ6zkRBdMLzI7zd2s,hospital,Sumeru City Hospital,hospital,27.675899,85.3147285,Patan durbar square|Pulchowk,2
ChIJf78jXgAZ6zkR2QNs3nR-BkQ,hospital,Nirvana Pharmacy,medical_center,27.6757954,85.3145728,Patan durbar square|Pulchowk,2
ChIJa2cclt0Z6zkR8fglasBn0uU,hospital,Global Hospital,hospital,27.666616200000004,85.33259939999999,Patan durbar square,1
ChIJhfLO6VAZ6zkRzw-w9nHwe80,hospital,Aloki Care Home & Rehabilitation Center,service,27.6719485,85.3143049,Patan durbar square|Pulchowk,2
ChIJmYUP18wZ6zkR1mpd6zT3xk8,hospital,National Hospital,hospital,27.6732438,85.3141486,Patan durbar square|Pulchowk,2
ChIJFVOqNgAZ6zkRdivJiFXUFW0,hospital,Aayan life sciences,medical_center,27.672858,85.3140348,Patan durbar square|Pulchowk,2
ChIJyTAnJPQZ6zkRpeR2V_CVlSw,hospital,Vaccination Clinic,medical_center,27.6738595,85.3139453,Patan durbar square|Pulchowk,2
ChIJd1VE9KQZ6zkRY9mPArVvBNY,hospital,Tulsi Multi Speciality Clinic,doctor,27.6672107,85.3162909,Patan durbar square|Pulchowk,2
ChIJq6qq6t0Z6zkR_cJ4KZmipyE,hospital,miracle himalayan adventures traveo and tours,hospital,27.6663423,85.3330053,Patan durbar square,1
ChIJqZoeJ0oZ6zkRyrySA3k8Yhg,hospital,B&B Skin and Aesthetics Clinic,hospital,27.6663423,85.3330053,Patan durbar square,1
ChIJb52cXesZ6zkRdfoJrSjhef8,hospital,SOTRAN Nepal,hospital,27.676674,85.3356914,Patan durbar square,1
ChIJ4yOzHp0Z6zkRznOkGK25CWk,hospital,राष्ट्रिय वाथरोग केन्द्र,hospital,27.6725006,85.3136821,Patan durbar square|Pulchowk,2
ChIJd0MZv7cZ6zkREHIOJu0UkK0,hospital,Dr Surendra Acharya Oral and Maxillofacial Surgeon/Craniomaxillofacial Surgeon,hospital,27.6644172,85.33075079999999,Patan durbar square,1
ChIJ60IJQQQZ6zkR_hCdKuZqVXs,hospital,Jana Kalyan Medical Hall,medical_center,27.6778584,85.33579639999999,Patan durbar square,1
ChIJsVjrUDMY6zkRZxylxHpaR1U,hospital,Lalitpur Heart Clinic,hospital,27.6754466,85.31298319999999,Patan durbar square|Pulchowk,2
ChIJX8jmjNMZ6zkRBnU3z9E_zRY,hospital,Hospice Nepal,hospital,27.6648655,85.3174281,Patan durbar square,1
ChIJCY2pN9gZ6zkRoTtCu-0telo,hospital,Srijana Medical Hall,medical_center,27.6644044,85.3324458,Patan durbar square,1
ChIJEypmtK4Z6zkRte4RJdFEUq0,hospital,Balkumari,medical_center,27.6692093,85.3371148,Patan durbar square,1
ChIJNXPfDucZ6zkRx8WOwvUKRCQ,hospital,Safal Hospital - Physiotherapy and Migraine Hospital,hospital,27.6675452,85.3365285,Patan durbar square,1
ChIJ7XORii4Z6zkRNZQaUrN3OXU,hospital,Lalitpur Three Tesla MRI & Diagnostic Center Pvt.Ltd.,hospital,27.6681202,85.3130925,Patan durbar square|Pulchowk,2
ChIJoR-Xs8gZ6zkRGv2MrdyEkiM,hospital,"Dr. Neeraj Singh, MD, DM",doctor,27.6706462,85.3116878,Patan durbar square|Pulchowk,2
ChIJVb_gUCxVkzkRQw4ckd5vDME,hospital,Dr Vikash Paudel Skin Clinic,doctor,27.6623373,85.3191621,Patan durbar square,1
ChIJHym_-bYZ6zkRXydr2em38EQ,hospital,Purnima Medical,hospital,27.6851737,85.3208126,Patan durbar square|Pulchowk,2
ChIJvXhSENwZ6zkRaltX90eWf10,hospital,Health Education and Line pact-Nepal,hospital,27.6620539,85.31869979999999,Patan durbar square,1
ChIJRZs6DaAZ6zkRnzG9GbcSdA0,hospital,Alfa Diagnostic Lab,medical_center,27.6651132,85.33582419999999,Patan durbar square,1
ChIJW66DPQAZ6zkRak7n5af2wd4,hospital,sushila celinic,medical_center,27.685231,85.31962,Patan durbar square|Pulchowk,2
ChIJVxAbKtQZ6zkRtpG8lMkYu2U,hospital,Ganeshman Singh Hospital,hospital,27.661808,85.318744,Patan durbar square,1
ChIJTfVHTPEZ6zkR6GfpTJs6roY,hospital,Dr Rakshya Koirala,hospital,27.661628,85.318578,Patan durbar square,1
ChIJCUtfr5YZ6zkRRTCUVZOKlsk,hospital,Lalitpur Metro City Hospital,hospital,27.6634769,85.3147745,Patan durbar square,1
ChIJ6dzAmcUZ6zkRcRFQceh3Slg,mall,Asta Mangal Art And Craft,shopping_mall,27.6741086,85.3250108,Patan durbar square|Pulchowk,2
ChIJ4d8AmcUZ6zkRCXnFLnyVU1w,mall,Om Handicrafts,museum,27.674169,85.3250779,Patan durbar square|Pulchowk,2
ChIJ26nmlMUZ6zkRdety9jwip7w,mall,Keywest Handicraft Enterprises,shopping_mall,27.6747526,85.325063,Patan durbar square|Pulchowk,2
ChIJ_x-3x8UZ6zkR2W6uGHh-mfs,mall,Everest Tea Shop and Handicrafts,tea_store,27.675043100000003,85.32593399999999,Patan durbar square|Pulchowk,2
ChIJI-DhCukZ6zkRez_VQb2UR0Q,mall,Bajra Sister Handicraft,shopping_mall,27.6750527,85.325929,Patan durbar square|Pulchowk,2
ChIJR4lLvsUZ6zkRCdS22YYrRSQ,mall,Himalayan Hallmark Pashmina & Cashmere,shopping_mall,27.6752413,85.3260074,Patan durbar square|Pulchowk,2
ChIJw0K5y8UZ6zkR9BlwJFnYpIQ,mall,Everest Thanka(Exporter),shopping_mall,27.67515,85.32632439999999,Patan durbar square|Pulchowk,2
ChIJ3-hrdagZ6zkRypt3rwmjsYs,mall,Shekhar Music & Repair Home Chakrabahil- Naba.,store,27.6708947,85.32461359999999,Patan durbar square|Pulchowk,2
ChIJldJJV8UZ6zkRv1V9gK6huo8,mall,HamroPasal,shopping_mall,27.6709666,85.32413319999999,Patan durbar square|Pulchowk,2
ChIJj7jrVcUZ6zkRPZgzRyXTLyc,mall,SHOES GARDEN,shopping_mall,27.6706905,85.3239751,Patan durbar square|Pulchowk,2
ChIJmV8vG88Z6zkREw8IwEw5QDU,mall,Harsha Hera Handicraft,shopping_mall,27.6739326,85.3218281,Patan durbar square|Pulchowk,2
ChIJ2d0wVcUZ6zkR_srezckmVl0,mall,Like Fashion Wear,shopping_mall,27.6704811,85.3240787,Patan durbar square|Pulchowk,2
ChIJB8yIVX8Z6zkR3uYXw6TiN7E,mall,P.F.C,shopping_mall,27.6704792,85.3238659,Patan durbar square|Pulchowk,2
ChIJ_Z5uLAAZ6zkRXb5NDd5-qRA,mall,New Om Tradars,shopping_mall,27.6699494,85.3237231,Patan durbar square|Pulchowk,2
ChIJe5_v8ioZ6zkRNlVdexeXGas,mall,Laxmi Khadya Bhandar,shopping_mall,27.677014000000003,85.324552,Patan durbar square|Pulchowk,2
ChIJh748vs4Z6zkRYhid-Dhx_oI,mall,विजय स्टोर,shopping_mall,27.6743357,85.32101469999999,Patan durbar square|Pulchowk,2
ChIJqaLPDcgZ6zkRsSEH_uF_ykA,mall,Mahalaxmi Chappal Bhandar,shopping_mall,27.6697762,85.32365779999999,Patan durbar square|Pulchowk,2
ChIJuS-yKEUZ6zkRBQIqcJ4flO0,mall,tritan fashion,shopping_mall,27.6717037,85.321073,Patan durbar square|Pulchowk,2
ChIJwTOoFa8Z6zkRHQXK7GcYvjM,mall,काजबटन पसल,shopping_mall,27.6702967,85.3223841,Patan durbar square|Pulchowk,2
ChIJQYz6qXYZ6zkRbd2wNZoFOB4,mall,kaaj Botom And Readymet Shop,shopping_mall,27.6702827,85.3223711,Patan durbar square|Pulchowk,2
ChIJdWha0goZ6zkRIfJsSbp6Anc,mall,Botomholl Radeymet Shop,shopping_mall,27.670282,85.3223708,Patan durbar square|Pulchowk,2
ChIJeb2MMlAZ6zkRfaYWZf9LshA,mall,Styletime,service,27.676386500000003,85.32193389999999,Patan durbar square|Pulchowk,2
ChIJXVLbbsoZ6zkR9b2gwxDXegM,mall,Asal plaza,shopping_mall,27.6743909,85.3204186,Patan durbar square|Pulchowk,2
ChIJnYwl1dEZ6zkRfr1HPCKXnNk,mall,Collective Family Store KPT,shopping_mall,27.6702484,85.3213736,Patan durbar square|Pulchowk,2
ChIJDyNjFGgZ6zkRchD4rB5A0Aw,mall,Indigo fashion house,shopping_mall,27.6702556,85.32134839999999,Patan durbar square|Pulchowk,2
ChIJAaL8hxsZ6zkRo6DhkET6NJ4,mall,Boll Bam Bhada senter,shopping_mall,27.6688357,85.32393119999999,Patan durbar square|Pulchowk,2
ChIJ-RXM2pUX6zkRK-BYxCn4p4U,mall,Menzo online hub,clothing_store,27.6700219,85.3213056,Patan durbar square|Pulchowk,2
ChIJUf8tCAAZ6zkRCRs431IPDAU,mall,Puntay,shopping_mall,27.6701986,85.32097499999999,Patan durbar square|Pulchowk,2
ChIJCf_8bNAZ6zkRyhiNz9fCYlg,mall,NM Bhawan,shopping_mall,27.6688138,85.32315179999999,Patan durbar square|Pulchowk,2
ChIJ8SKNQMUZ6zkRcamdxmS5mps,mall,Kishor Handicraft,shopping_mall,27.6688879,85.3274003,Patan durbar square|Pulchowk,2
ChIJ2yk6s9oZ6zkR8OdCKhFhvNE,mall,Nawa Buddha mobile,shopping_mall,27.668306,85.3248741,Patan durbar square|Pulchowk,2
ChIJF0VZQtsZ6zkRC60MMv2ZfU8,mall,Matina Store,shopping_mall,27.6692021,85.3282881,Patan durbar square|Pulchowk,2
ChIJfR7jcIoZ6zkRx8p-vacunQw,mall,Dipesh Handicrafts,shopping_mall,27.6685813,85.3270806,Patan durbar square|Pulchowk,2
ChIJgR35a9AZ6zkRKgtYw-_thMs,mall,RR kapada pasal,market,27.6684804,85.3229681,Patan durbar square|Pulchowk,2
ChIJ415PJ84Z6zkRn2dyfjIsKdo,mall,Center Point,shopping_mall,27.6707614,85.3198785,Patan durbar square|Pulchowk,2
ChIJD_Uy7MkZ6zkR5F1jUWDfoec,mall,S and s fancy shop lagankhl,shopping_mall,27.6683265,85.32289229999999,Patan durbar square|Pulchowk,2
ChIJd4pnKAAZ6zkRHUAjZguW5Lc,mall,Valley Mart 99,shopping_mall,27.6680149,85.32580229999999,Patan durbar square|Pulchowk,2
ChIJx7yeDs4Z6zkR_g2Epmpx-jM,mall,Sovereign Square,shopping_mall,27.6714747,85.3190539,Patan durbar square|Pulchowk,2
ChIJtVmwDmgZ6zkRMk9sVaeJMj0,mall,NOMO Buddha mobile,shopping_mall,27.6681959,85.3283211,Patan durbar square,1
ChIJHxS7KwAZ6zkRT_y1_Y6y5dY,mall,Snacks soul,shopping_mall,27.6674125,85.3244844,Patan durbar square|Pulchowk,2
ChIJXc-ztacZ6zkRGX2E1NOqnO4,mall,Complex,shopping_mall,27.6679059,85.3219326,Patan durbar square|Pulchowk,2
ChIJJ108rdEZ6zkR9mLMa_J080M,mall,Patan Opticals,shopping_mall,27.6680878,85.3213079,Patan durbar square|Pulchowk,2
ChIJe1FPq7cZ6zkRhigtLrHO5V0,mall,LABA BHAWAN,shopping_mall,27.671777,85.3181792,Patan durbar square|Pulchowk,2
ChIJQXZFUAAZ6zkRUu2itkrZlAU,mall,Anta X-tep Showroom,shopping_mall,27.6678503,85.32164970000001,Patan durbar square|Pulchowk,2
ChIJ288MetoZ6zkRk0KoYOaTu8o,mall,Shiddhi Binayak Aalu Pyaj Vandar ..,shopping_mall,27.6668006,85.3242574,Patan durbar square|Pulchowk,2
ChIJjW2o1NIZ6zkRXQpYjK5GT1U,mall,Bubblegum Manbhawan,shopping_mall,27.671924500000003,85.3176379,Patan durbar square|Pulchowk,2
ChIJq6rq-dAZ6zkRNZKmrHS6M-Q,mall,Shajha Kinmel Kendra,shopping_mall,27.6671593,85.3219414,Patan durbar square|Pulchowk,2
ChIJ0-imEsoZ6zkROZTtRvBTp-0,mall,Nepalese de Collection,shopping_mall,27.6747818,85.3173695,Patan durbar square|Pulchowk,2
ChIJOy_WAcYZ6zkRWWBfaCX_y38,mall,ABK Traders,shopping_mall,27.6671589,85.3283792,Patan durbar square,1
ChIJQ1C6fAAZ6zkRgKL8EDiGT7M,mall,PIQ,market,27.6664113,85.327214,Patan durbar square,1
ChIJqZckRi8Z6zkRZQ5TOXflnTg,mall,Rabina Cosmetics And Parlor,shopping_mall,27.680597,85.32690029999999,Patan durbar square|Pulchowk,2
ChIJqfRT9UEZ6zkRRE-kCK70zqU,mall,Paramount Plaza,shopping_mall,27.6796063,85.3296944,Patan durbar square|Pulchowk,2
ChIJc00yJQAX6zkRRh_cAV7XXLY,mall,PK Complex,shopping_mall,27.6672411,85.3300314,Patan durbar square,1
ChIJV7DxG_8Z6zkRC2YONYnDR-k,mall,Indra Rai Karna pasal,shopping_mall,27.6675846,85.3191903,Patan durbar square|Pulchowk,2
ChIJkZgUEQAZ6zkRSevMsZeyJcg,mall,Avenue88 Mall,shopping_mall,27.6721267,85.3162988,Patan durbar square|Pulchowk,2
ChIJCxDPhMkZ6zkRSR8YN7UKI1U,mall,OMNI Group,shopping_mall,27.6795422,85.31940469999999,Patan durbar square|Pulchowk,2
ChIJXb4QkcsZ6zkRon8A4eyZqLM,mall,Giordano,shopping_mall,27.6770264,85.3170589,Patan durbar square|Pulchowk,2
ChIJOWStHesZ6zkRC3Tjzv2JFrs,mall,Labim Mall,shopping_mall,27.6771166,85.3170766,Patan durbar square|Pulchowk,2
ChIJPxD9mcsZ6zkRqyJ5kzIzbeA,mall,US POLO ASSN,shopping_mall,27.6771761,85.3168456,Patan durbar square|Pulchowk,2
ChIJX2td_MwZ6zkRT6pG0_3rpSY,mall,The Deuce Nepal,shopping_mall,27.6733569,85.3157591,Patan durbar square|Pulchowk,2
ChIJ9aJpvh4Z6zkREQp1hH9r0ZE,mall,Bhairav Trade Concern,shopping_mall,27.676525,85.3163987,Patan durbar square|Pulchowk,2
ChIJN-K7ebMZ6zkRwJ-ptalASeg,mall,Obsession Cosmetics Kumaripati,shopping_mall,27.672017,85.3157214,Patan durbar square|Pulchowk,2
ChIJt82WZt4Z6zkRDSUsE5o6g24,mall,Makshya Bhawan,shopping_mall,27.6719679,85.31571190000001,Patan durbar square|Pulchowk,2
ChIJP0oo3IgZ6zkRACl5nWg68kQ,mall,Mahalaxmi marga,shopping_mall,27.6658984,85.3206634,Patan durbar square|Pulchowk,2
ChIJB1MxS9wZ6zkRBCvnbXUXfHc,mall,Devendra Ticket Booking Counter,shopping_mall,27.6659542,85.32996039999999,Patan durbar square,1
ChIJ2cQan1cZ6zkRspOAtYQvciQ,mall,BBQ Coal or Koila Store,shopping_mall,27.6647233,85.3244923,Patan durbar square,1
ChIJk1ZYmXwZ6zkRWoer0mKc2uM,mall,GroCart Nepal,shopping_mall,27.6818117,85.3213074,Patan durbar square|Pulchowk,2
ChIJb_oC-dkZ6zkRbp6kqHmS1U0,mall,Batuk Bhairab Mini Mart,shopping_mall,27.664378,85.32448520000001,Patan durbar square,1
ChIJX6tpwcwZ6zkRI1j60Nes17g,mall,"Anmol Enterprises IT, Stationery and whiteboards",shopping_mall,27.6741968,85.3146807,Patan durbar square|Pulchowk,2
ChIJC3dmGfYZ6zkRYQLQmUKrOoQ,mall,Sasimo Fashion House,shopping_mall,27.6724252,85.3146873,Patan durbar square|Pulchowk,2
ChIJ_6nMPM0Z6zkRPbMr4KBHwPI,mall,Miniso Nepal,shopping_mall,27.672226,85.3146656,Patan durbar square|Pulchowk,2
ChIJNWqBBc0Z6zkR4VxmchQJYEw,mall,Citywalk,shopping_mall,27.6722552,85.3145558,Patan durbar square|Pulchowk,2
ChIJ-8X2ZQAZ6zkRjtBH2mmBrVQ,mall,Ashwin vai,shopping_mall,27.6664843,85.3325718,Patan durbar square,1
ChIJvyLTefHJlDkRtsJO7r1snb4,mall,Mazzako Shopping Pvt.Ltd,shopping_mall,27.6689735,85.3351406,Patan durbar square,1
ChIJ2VAtwN0Z6zkRtoZ3sOaNO44,mall,SHREE GORAKHNATH JWELLERS,shopping_mall,27.6661157,85.3328504,Patan durbar square,1
ChIJi3jo0t0Z6zkRjWdG7M1PfbU,mall,R.G.S Store,grocery_store,27.6651994,85.3318405,Patan durbar square,1
ChIJwWTSZugZ6zkRo90_ltfE4fk,mall,dhamala plastic store,shopping_mall,27.6720665,85.3365103,Patan durbar square,1
ChIJoYPQod4Z6zkRhK1Zw3Nhfs0,mall,Filtec Nepal Pvt. Ltd,shopping_mall,27.6643861,85.33074549999999,Patan durbar square,1
ChIJu3Qt9hIZ6zkRZsjamrv6VvE,mall,Nirdeep doll house & Training center,shopping_mall,27.6643592,85.33072899999999,Patan durbar square,1
ChIJm88KPkQZ6zkROxEU8P5rGS8,mall,MBSH Nepal,shopping_mall,27.6784173,85.31461519999999,Patan durbar square|Pulchowk,2
ChIJzz6LmxEZ6zkRTj_KAa2YSRA,mall,GLORY ARTS,shopping_mall,27.6644011,85.3187914,Patan durbar square,1
ChIJJ97s58kZ6zkRbuSRmG6dxZY,mall,Loozaa Stationery,wholesaler,27.6818671,85.31772640000001,Patan durbar square|Pulchowk,2
ChIJd2kEmbcZ6zkRFXhVvEciHD0,mall,Jwagal Chowk,shopping_mall,27.6842871,85.32304069999999,Patan durbar square|Pulchowk,2
ChIJZbeNpMIZ6zkRif4vHf6vHEw,mall,WE empowering women by SAARC Shop,shopping_mall,27.67872,85.31382200000002,Patan durbar square|Pulchowk,2
ChIJW1GFZAkZ6zkR0UHb1ODUW4A,mall,Mangaldeep Collection,shopping_mall,27.670183,85.31261200000002,Patan durbar square|Pulchowk,2
ChIJLR_17ywZ6zkRrqEdN_4GvCY,mall,"Aashika Kapda pasal Gwarko,Imadol,Lalitpur",shopping_mall,27.665342,85.33479659999999,Patan durbar square,1
ChIJn5fTSMEZ6zkRinX7091YGoY,mall,101 Deals Np,shopping_mall,27.6627089,85.3311224,Patan durbar square,1
ChIJS6Su8tYZ6zkR8Wt0x8HGlvA,mall,District Cooperative Union Ltd,shopping_mall,27.6622085,85.320098,Patan durbar square,1
ChIJ9-0omaAZ6zkRfGA0SWmPzo0,mall,"Moosto.com, Balkumari",shopping_mall,27.6707289,85.3384502,Patan durbar square,1
ChIJpUKXTwAZ6zkRvMcd_XI03zo,mall,Pasa Newas,shopping_mall,27.6654604,85.33556109999999,Patan durbar square,1
ChIJb_DBFuYZ6zkRtEfoT1eHkVo,mall,"Anjali Hair Cutting, Barber Shop",shopping_mall,27.6699282,85.33841799999999,Patan durbar square,1
ChIJy4HZhTQY6zkR64JutXBgghw,mall,Alina's Store,shopping_mall,27.6764439,85.3113707,Patan durbar square|Pulchowk,2
ChIJ4xroagcZ6zkRIgo6xl5g_aI,mall,Chetman Store,shopping_mall,27.6852394,85.3205692,Patan durbar square|Pulchowk,2
ChIJHbUiJOcZ6zkRuBByrc3St2E,mall,Danfe Fashion,shopping_mall,27.6659709,85.3365096,Patan durbar square,1
ChIJ045QHfcZ6zkRPRXvB2TA0q4,mall,MJ International (Nepal) Pvt.Ltd,shopping_mall,27.678532,85.3117958,Patan durbar square|Pulchowk,2
ChIJ0172l1cZ6zkRjBaBMfxAH18,mall,KM Liquor Store,liquor_store,27.6605994,85.3238318,Patan durbar square,1
ChIJleFzhMcZ6zkRa1YjiUoo87Q,mall,Manmay Enterprises Ghoriwala Mart Balkumari,shopping_mall,27.6695502,85.3390543,Patan durbar square,1
ChIJKTzwMN4Z6zkRgDqoIyP1OiY,mall,Diya Markting,shopping_mall,27.6625726,85.3334418,Patan durbar square,1
ChIJky6b_hUZ6zkRtRc78MokFEU,mall,Kupondole Central,shopping_mall,27.685094000000003,85.31808509999999,Patan durbar square|Pulchowk,2
ChIJkfHIl9QZ6zkR2ipoMtH8x0A,mall,Bhawani Mart,shopping_mall,27.6634173,85.3150919,Patan durbar square,1
ChIJPWc7v-AZ6zkR7ba_cVKlCKI,mall,Maya Store(juice &All Grocery Item),shopping_mall,27.663818,85.3355529,Patan durbar square,1
ChIJP23MMbQZ6zkRYeszgYRDJJw,mall,Mahaguthi Craft with Conscience,store,27.6853976,85.31808749999999,Patan durbar square|Pulchowk,2
ChIJszwEecUZ6zkRx2wZ9bpFpkY,office,WallStreet Investment & Trading Co. Ltd,corporate_office,27.673133,85.3244721,Patan durbar square|Pulchowk,2
ChIJCWOpdAAZ6zkR2dfVSv__lPY,office,Control ticket,corporate_office,27.6727354,85.3250067,Patan durbar square|Pulchowk,2
ChIJxe7N7hEZ6zkRPWp6B3qvYXg,office,Awake Tech Solution,corporate_office,27.6740207,85.3264848,Patan durbar square|Pulchowk,2
ChIJOyNSYc8Z6zkR95DoSO59yOs,office,tulaja bhawani saving and credit co-operative limited,corporate_office,27.6744187,85.32363,Patan durbar square|Pulchowk,2
ChIJvcw_YEoZ6zkRgh-2deNxvRo,office,Kalash Cooperative organization,corporate_office,27.6717784,85.3250284,Patan durbar square|Pulchowk,2
ChIJ17nL2LUZ6zkRZQzXT0Ykkho,office,13 Steps Designer,corporate_office,27.6751163,85.3245355,Patan durbar square|Pulchowk,2
ChIJjZdTPMUZ6zkRKxpVEiNEfaM,office,Visual Arts,corporate_office,27.6717276,85.3256877,Patan durbar square|Pulchowk,2
ChIJGU7nFooZ6zkRWNWjqR1XwX4,office,"Naksa Deparment, Lalitpur Metropolitan City",corporate_office,27.6746077,85.32346650000001,Patan durbar square|Pulchowk,2
ChIJ38gwSssZ6zkRr4-dK6zuNKA,office,马恒达4S店,corporate_office,27.6718261,85.3276491,Patan durbar square|Pulchowk,2
ChIJD34VefAZ6zkRZtqDcdj4lwM,office,Jeevak's Home,corporate_office,27.6763352,85.32470620000001,Patan durbar square|Pulchowk,2
ChIJrd3YbwAZ6zkRfdtEE73d7JI,office,Rbb mangalbazar,corporate_office,27.6709093,85.32683399999999,Patan durbar square|Pulchowk,2
ChIJyZ_QiIsZ6zkRiiUUcTFlsJ4,office,August Mountain Travels And Tours Private Limited,corporate_office,27.6749227,85.32790399999999,Patan durbar square|Pulchowk,2
ChIJNVNMIwAZ6zkR5daJ5BGXsHk,office,Rudolph Corporate Services,corporate_office,27.6726579,85.321567,Patan durbar square|Pulchowk,2
