place_id,poi_type,name,primary_type,latitude,longitude,distance_from_center_m,area
ChIJzdheZwAb6zkRtW5ACZ4RhXU,clinic,Mega Smile Dental Clinic Pvt Ltd.,dental_clinic,27.6738456,85.35997429999999,1441.14,Koteshwor
ChIJMx6RtVUR6zkRzUmGl6lvbuo,clinic,Sakshyam Health Care & Physio Rehabilitation Kathmandu Nepal,physiotherapist,27.6770963,85.3629271,1449.41,Koteshwor
ChIJ1X7NFekZ6zkRPnjiK_OzGHk,clinic,Jeewan Seva Company Pvt. Ltd - Online Medical and Pharmacy,medical_clinic,27.6963966,85.3501721,1453.04,Koteshwor
ChIJOzwSUgAZ6zkRRXgKnkyK_ZI,clinic,Ragini's Healing centre,medical_clinic,27.6960083,85.3457596,1470.29,Koteshwor
ChIJX2PC7SYZ6zkRKEXA-PY0Tdw,clinic,Jamkatel Pharma,pharmacy,27.6965661,85.35084979999999,1474.16,Koteshwor
ChIJLekCPgAZ6zkRSRsAUTHCOcs,clinic,Gental Dental Clinic,dental_clinic,27.696553100000003,85.3512362,1475.37,Koteshwor
ChIJvfunnpUZ6zkRIRgonwPpN5I,clinic,International Health Care & Diagnostic Center Pvt. Ltd.,health,27.6857763,85.33527300000002,1475.39,Koteshwor
ChIJGecJHZQZ6zkRsgcmATnN1Lg,clinic,Moktan Healthcare & Diagnostic Center,medical_clinic,27.6965505,85.35128,1475.44,Koteshwor
ChIJYxn9SwAb6zkRAT48Olo8lN4,clinic,CARA SKIN & HAIR CENTER,doctor,27.6730315,85.35963,1486.8,Koteshwor
ChIJh5QS4oAZ6zkRyJdTJVONM5U,clinic,Aesthetic Aura - Best Skin & Hair Clinic in Kathmandu - By Dr Isha,skin_care_clinic,27.6852417,85.3350519,1487.14,Koteshwor
ChIJEcE_rLEZ6zkRKTLDdhfHi_c,college,"IMS College: TU affiliated- BITM/BBA (Tinkune, Kathmandu)",university,27.6826932,85.3485493,159.43,Koteshwor
ChIJnyVbbwAZ6zkRP3TfAfmJWpA,college,Bagmati Institute Of Technical Science,university,27.6819566,85.34837639999999,221.09,Koteshwor
ChIJL_M87REZ6zkRkcEKDfBd6HU,college,Insperon Infosys and Technologies,university,27.6810138,85.3492989,266.64,Koteshwor
ChIJgTIzT40Z6zkRlvI4SE08t8g,college,Himalayan White House Int´l College,university,27.683490400000004,85.34691389999999,304.4,Koteshwor
ChIJ8WI7IPMZ6zkRXJ0MJSKor7g,college,City Education Foundation,university,27.6815215,85.3472761,335.23,Koteshwor
ChIJN47szw0Z6zkRaiCTyjgpFaw,college,Rise Kasthmandap Accademy,university,27.6800921,85.3492926,366.71,Koteshwor
ChIJKTaJ48AZ6zkRhmGfPNOPfIs,college,SAARATECH Institute Pvt. Ltd.,university,27.6800657,85.3491231,373.1,Koteshwor
ChIJDVNZeUsZ6zkRO3bOYEIbi6U,college,"The London College, Kathmandu",university,27.6862569,85.3480789,376.44,Koteshwor
ChIJBTt0838Z6zkRXGuTxtvNqF4,college,Triton Institute,university,27.6799843,85.34928359999999,378.65,Koteshwor
ChIJbRHQW4wZ6zkRNB_Er43fJpc,college,Pentagon Int'l College,university,27.6863192,85.34801420000001,385.63,Koteshwor
ChIJt5PFn_MZ6zkRNccQKooHHF4,college,Sandeep versatile College,university,27.6799626,85.3486842,396.22,Koteshwor
ChIJuQVEGwAZ6zkR6wN4oWeKLO0,college,Divya College,university,27.6854453,85.3467146,399.97,Koteshwor
ChIJHYPs0M8Z6zkRIEOWqvz1Qyo,college,Indal,university,27.6818467,85.35427399999999,452.01,Koteshwor
ChIJAQAAaY0Z6zkRljGCZgEagIs,college,Center For Innovative Technology,university,27.6845006,85.3454395,467.54,Koteshwor
ChIJz____w8Z6zkRjfSHQGz9ec0,college,Padmashree College,university,27.6872402,85.34783580000001,484.21,Koteshwor
ChIJxTRmbo0Z6zkRlyuEyLWnHOQ,college,College of IT & Engineering,university,27.6846805,85.34525649999999,490.62,Koteshwor
ChIJaXyuEMkZ6zkRtKoW2qD38Fk,college,New baneshwor,university,27.6849027,85.3452428,500.0,Koteshwor
ChIJuRfh8NUZ6zkRwIWHJOWi9Rg,college,Wepro Technology Pvt. Ltd.,university,27.6864391,85.3463252,500.45,Koteshwor
ChIJJXQyRPIZ6zkRW-KKKJjhKsQ,college,Himalaya College,university,27.6796615,85.3470285,502.01,Koteshwor
ChIJbTyvLMwZ6zkR-h_TK_gWmPQ,college,CONSCIOUS ENLIGHTENED,university,27.6850439,85.345278,502.5,Koteshwor
ChIJKWPw52QZ6zkRdL9JUaGxZ54,college,R&S mithilanchal boys hostel,university,27.6812426,85.3454501,504.57,Koteshwor
ChIJGxehLPgZ6zkRy6YqW1F8dAU,college,Reliable College | Cheapest BBA MBA in Kathmandu Nepal,university,27.6874952,85.34765709999999,517.42,Koteshwor
ChIJS-hrriEZ6zkRS_mkThVVR-0,college,Collage of National Academic Square,university,27.6789216,85.3472413,560.43,Koteshwor
ChIJfWy9-YsZ6zkRT9qe3z0Z6bk,college,ISMT College,university,27.6887343,85.3491138,607.23,Koteshwor
ChIJTUtzLZQZ6zkRWISODStL1ME,college,Siddhartha Institute of Hospitality.,university,27.679184,85.345742,623.16,Koteshwor
ChIJR8MuPeIZ6zkRly6_Pm04x5w,college,V.S. Niketan College,university,27.6855682,85.3438132,658.06,Koteshwor
ChIJO-T1zNkZ6zkRr3reSIty-WI,college,Pylon Academy Chitwan,university,27.68597,85.34391690000001,667.04,Koteshwor
ChIJkUYpm44Z6zkRj3ffTEwMNbA,college,Baneshwor Multiple Campus,university,27.6891378,85.3479432,676.81,Koteshwor
ChIJ50SxcfIZ6zkRwj-kmHcDu8g,college,AIMS Int'l Academy,educational_institution,27.6789733,85.3451436,680.71,Koteshwor
ChIJR10JcpIZ6zkRv_b9nXGr2us,college,Bagmati Community Campus,university,27.686896,85.34400169999999,711.38,Koteshwor
ChIJ06KlbZIZ6zkRGiv6GI7XOws,college,Nepal Education Campus,university,27.6869751,85.3438954,724.97,Koteshwor
ChIJ746ljDUZ6zkRzr9ciNiG31U,college,Premier College New Baneshowr +2,university,27.6857376,85.3429973,739.67,Koteshwor
ChIJQwgIIwAZ6zkRjQ5s-7XpbHY,college,Glacier International college,university,27.688153,85.3447023,748.14,Koteshwor
ChIJmz4dXJIZ6zkRY9nFHlGuuPw,college,Theravada Buddhist Academy,university,27.686155300000003,85.34308,750.31,Koteshwor
ChIJfTJPp54Z6zkRh8FmyqP_eOo,college,New Summit College,university,27.6874749,85.3435824,782.13,Koteshwor
ChIJ4zSvPpIZ6zkRUCr-mmXi_io,college,Glacier HS School/College,university,27.6875088,85.34305210000001,827.0,Koteshwor
ChIJDx-VvpcZ6zkRNYUYtqwckHU,college,Shepherd College,university,27.6890906,85.3444154,844.2,Koteshwor
ChIJn9bepUIZ6zkRxq27tzE9F3Q,college,AVS College,university,27.6911996,85.3508366,878.93,Koteshwor
ChIJucicIYkZ6zkR9h1eJWZsCGQ,college,Yala Peak College Of Business Management,university,27.6915,85.350943,913.2,Koteshwor
ChIJlRlHOjgZ6zkRpSnHqtPshWY,college,Stamford College Kathmandu,university,27.6889127,85.34306029999999,923.18,Koteshwor
ChIJW4giVwAZ6zkRotrcroKthCM,college,Pinnacle Computer World,university,27.6755536,85.345937,952.77,Koteshwor
ChIJrcEuCwAZ6zkRwH0z_lnYWUs,college,Koteshwor Mahadevsthan Temple,university,27.6755536,85.345937,952.77,Koteshwor
ChIJ4e40VKAZ6zkRroIkkbEvATQ,college,My All Tips,university,27.6755536,85.345937,952.77,Koteshwor
ChIJO5EGFgAZ6zkR5FvvtXx8m3w,college,Koteswore,university,27.6755536,85.345937,952.77,Koteshwor
ChIJ_zYyZZMZ6zkRml6d57QLj3Y,college,सान्त्वना कलेज,university,27.6850421,85.3401233,990.97,Koteshwor
ChIJZXtxCS0Z6zkRoIlpQZ3JBG8,college,Sashaula,university,27.6848143,85.34006939999999,991.65,Koteshwor
ChIJh8jlN-wZ6zkRtAdBli-IFYo,college,Valley College of Engineering,university,27.6783125,85.3414375,1011.02,Koteshwor
ChIJe0gDCwUb6zkRPDDzMgDGFiw,college,The Harmony House Boys Hostel,university,27.6761998,85.34298439999999,1051.59,Koteshwor
ChIJuRKFcDkZ6zkRYNj5wO_-dvk,college,Ktm,university,27.676987,85.3418825,1066.01,Koteshwor
ChIJeYZjae4Z6zkRiizI6_peoQ0,college,Mero Education,university,27.6757003,85.3430159,1092.12,Koteshwor
ChIJY8TiRTkZ6zkRbH7Qd1KLLTs,college,"Modern Higher Boarding School,bhaktpur",university,27.6933098,85.3510656,1114.65,Koteshwor
ChIJTc4AOwAZ6zkRUk5N3L40SpQ,college,Ankita,university,27.6909147,85.3423116,1133.3,Koteshwor
ChIJqxCl_7AZ6zkRG7TOsk0VEqQ,college,College of Applied Sciences CAS,university,27.6742651,85.3438444,1176.19,Koteshwor
ChIJER_ml3gZ6zkRAPIDsMYtkWg,college,Shantingar sano kharibot,university,27.6915196,85.3420486,1200.93,Koteshwor
ChIJ3Xf6ZC8Z6zkRlnqT4L9UsAQ,college,KTM tinkune,university,27.6915196,85.3420486,1200.93,Koteshwor
ChIJxQukdXMZ6zkR6RjOVJjRfOM,college,Aadesh jha,,27.6915196,85.3420486,1200.93,Koteshwor
ChIJ1aYf8MgZ6zkR5ajLYvWBPBg,college,HELP EDUCATIONAL CONSULTANCY,university,27.6915196,85.3420486,1200.93,Koteshwor
ChIJGwJ21Emtt4cRg1Ka9fHyeZQ,college,Cubicles Reading Space - Best Reading Room in Kathmandu,educational_institution,27.6925837,85.3434731,1213.17,Koteshwor
ChIJuXGoLQAZ6zkR63zTMzTUXJk,college,Basantapur,university,27.677099700000003,85.33979769999999,1220.32,Koteshwor
ChIJd1YXSZEZ6zkRevZICokttEg,college,Uniglobe College – Nepal’s First Pioneer in MBA (Finance),university,27.68984,85.339821,1236.33,Koteshwor
ChIJqx5uQZQZ6zkRHhZ5hvKrpwo,college,Asian College of Management & Technology,university,27.686692,85.33797,1242.12,Koteshwor
ChIJyWsNlAUZ6zkRyvfxCs8v55o,college,"Kriti Marg, Kathmandu 44600",university,27.6748391,85.341709,1248.18,Koteshwor
ChIJPzFqyQ0Z6zkRcrokVcBFPto,college,"मीनभवन भवन परिसर, नेपाल कमर्स क्याम्पस",university,27.6853904,85.3374941,1252.53,Koteshwor
ChIJo7rD2jQZ6zkRl5lmhWfVmkg,college,Seekshya Academy | ACCA College in Nepal,educational_institution,27.6873959,85.3380887,1256.96,Koteshwor
ChIJ31bYgWoZ6zkRiuyZ8qKgbj0,college,"Youth Red Cross Circle, Nepal Commerce Campus",university,27.6853682,85.3373568,1265.38,Koteshwor
ChIJzwStG0gZ6zkR1C9gZMjXrPU,college,V. S. International College,university,27.68688,85.3377709,1267.19,Koteshwor
ChIJhY0VR5QZ6zkRKkuLeSqBfms,college,Nova International College,university,27.686879,85.337767,1267.52,Koteshwor
ChIJr0cy5CgZ6zkRIMED2wKwLiY,college,"Gurukul CA Institute, Baneshwor",university,27.6870493,85.3377381,1276.23,Koteshwor
ChIJpYWjdQAZ6zkRhmpScsuc-vc,college,Le professionnel school of hotel management,university,27.6866407,85.3375033,1284.37,Koteshwor
ChIJDxIxQUw0uGMRtjkf9Jjjwz4,college,Kathmandu Training Center,university,27.6744643,85.34156229999999,1289.25,Koteshwor
ChIJo499uZkZ6zkRNDS6fVIkZ7g,college,Kathmandu Merryland College,university,27.6866867,85.3374597,1289.96,Koteshwor
ChIJgYbzxJwZ6zkRRHJvABTfQFQ,college,NCA College of Management - PLATINUM ACCA College in Nepal,university,27.6866915,85.3374537,1290.68,Koteshwor
ChIJfd9gSswZ6zkRN-i3OIos1qM,college,NAMI COLLEGE bachelors block,university,27.6900881,85.3390557,1313.75,Koteshwor
ChIJa9QUTZQZ6zkRIIptzGLwomw,college,CG Institute of Management,university,27.686321,85.336973,1325.12,Koteshwor
ChIJCVYJwu8Z6zkR2PTn2sxq940,college,Capital College & Research Center,university,27.6727832,85.34368260000001,1327.53,Koteshwor
ChIJp7XLDOEZ6zkRuZIper2KpF0,college,Star Boys College Of Technology,university,27.69203,85.3407666,1327.55,Koteshwor
ChIJl6ftHwAZ6zkRo-xUKBuXVRA,college,Tech AI College,university,27.6869781,85.3370815,1335.13,Koteshwor
ChIJfX7Y0pYZ6zkRSnVLrdLPWx0,college,Ace Institute of Management,educational_institution,27.6908953,85.33937619999999,1342.34,Koteshwor
ChIJywoxKAAZ6zkRUPCXlTGr-Ik,college,Hariyali chwok,university,27.6906023,85.3389306,1357.15,Koteshwor
ChIJRyWl_P0Z6zkRf955Jmv7pyM,college,Koteswwor multiple campus,university,27.6871914,85.33689179999999,1360.24,Koteshwor
ChIJKd0b7Rsa6zkRKVd0jLcPBHA,college,Samriddhi College,university,27.6761408,85.36118019999999,1360.53,Koteshwor
ChIJoZw2QQAb6zkR1mGob8V7Spc,college,Shikshyalaya College,university,27.6760842,85.3611835,1364.5,Koteshwor
ChIJL6CJGIIZ6zkR6vYnOGjNa0k,college,vela trade concern pvt ltd,university,27.6716709,85.34561529999999,1366.44,Koteshwor
ChIJA5dFabUZ6zkROVFb6hL8q0M,college,Kaicho Group,university,27.682129,85.33616409999999,1368.91,Koteshwor
ChIJ7U7YgTkZ6zkRL286jR06UQc,college,Mentor korean institute,university,27.6874169,85.3366784,1388.2,Koteshwor
ChIJ__9vHiMa6zkRpvmtHvAe65A,college,Leads Academy,university,27.6865292,85.3637222,1397.2,Koteshwor
ChIJSUiGxJAZ6zkRDqqHQx84yqw,college,International College of Hospitality Management,university,27.692564,85.3403701,1397.61,Koteshwor
ChIJMw1Gq5IZ6zkRl59dpRPeEGI,college,Triton Int´l College,university,27.6759074,85.33854029999999,1398.06,Koteshwor
ChIJZe4nKo4b6zkRqS9cyloNyyI,college,Umesh,university,27.6738134,85.35948499999999,1411.43,Koteshwor
ChIJla3iZ4QZ6zkR3fVkL6Ix8gg,college,Ace International Business School,educational_institution,27.6918125,85.33931249999999,1413.16,Koteshwor
ChIJCwUFGAAZ6zkRfTqKdguxMrk,college,Ace Institute of Management New Building,university,27.6917917,85.3392533,1415.97,Koteshwor
ChIJEeVVWgAb6zkRLCdqpPmx5cw,college,Suyasana Home,university,27.6820845,85.3645638,1440.72,Koteshwor
ChIJhwah6pMZ6zkRMAv5ewexiAo,college,Loknath,university,27.6877653,85.33620169999999,1445.38,Koteshwor
ChIJW92bEAsZ6zkR-sPffcjTf68,college,IGNOU at ICA,university,27.6961896,85.35216299999999,1445.69,Koteshwor
ChIJ09CtkMwZ6zkRQl6yzdcyc_U,college,Easy Institute,university,27.695686100000003,85.3445117,1476.38,Koteshwor
ChIJh3KtsJAZ6zkRjMNilSthmPU,college,CIST College,university,27.6933541,85.3400985,1480.83,Koteshwor
ChIJAcQAzdAZ6zkRtQxSwpQclaI,college,Semlal,university,27.6720609,85.3419409,1483.23,Koteshwor
ChIJ4av47eEY6zkReudLZfagRWQ,college,SB Computer,university,27.6867505,85.33531760000001,1494.89,Koteshwor
ChIJTX4xOwAZ6zkRNSFBfBNsmNU,college,Electronic department,university,27.6951044,85.3426356,1496.64,Koteshwor
ChIJB5xH2wMZ6zkRoQTRrJn4_5Q,college,Durg CG vilage aaoge,university,27.6951044,85.3426356,1496.64,Koteshwor
ChIJMe6MTfMZ6zkRNHUsW35M0D8,hospital,Sudha Polyclinic prali,hospital,27.6827393,85.34913780000001,107.34,Koteshwor
ChIJW5_hRPMZ6zkRQ76pFfc6EZM,hospital,Kanishka International Health Care Center Pvt,medical_center,27.6820499,85.34910479999999,167.42,Koteshwor
ChIJJ7mvGA4Z6zkRkWhhyUeOmm4,hospital,Friends pet shop,hospital,27.6812354,85.34929170000001,243.13,Koteshwor
ChIJERJD-QkZ6zkR3TYYAUC3Q6k,hospital,Astang Aayurvedik Hospital And research center,hospital,27.6805739,85.3493051,314.01,Koteshwor
ChIJ2zbicPMZ6zkRCi-QdQs9FAk,hospital,Homeopathic Clinic,hospital,27.6805336,85.3490279,325.35,Koteshwor
ChIJzS7DLe8Z6zkRZcHgmRkeKXw,hospital,कोटी विनायक चश्माघर,hospital,27.6806063,85.3483529,343.55,Koteshwor
ChIJ3yzzpvIZ6zkRZC478UFZxoI,hospital,Sukarma Medical Hall,hospital,27.6807482,85.3472575,394.13,Koteshwor
ChIJeRosD40Z6zkR-AcV3Wmk7Co,hospital,Dental Tinkune Nepal,hospital,27.6864162,85.34651749999999,485.13,Koteshwor
ChIJMzIikTUZ6zkRLeu7B_DA8jQ,hospital,MediCure Pharmacy and Cosmetic Mart,pharmacy,27.6861496,85.34612829999999,493.59,Koteshwor
ChIJV5CnDY0Z6zkRBC2hRF22v-U,hospital,Empire Diagnostic Center & Dental Hospital Pvt Ltd,hospital,27.686156,85.3460747,498.13,Koteshwor
ChIJzSkMUAAZ6zkRNGY0b0mMNps,hospital,Kathmandu International Hospital,hospital,27.686441,85.3455559,557.81,Koteshwor
ChIJH-3EeI0Z6zkRMzMxsyy2YdA,hospital,Kantipur Hospital,hospital,27.6855939,85.3447983,570.71,Koteshwor
ChIJ6SgeYlkZ6zkRKcuPU-WbJpA,hospital,Anand Ayurbedik upachar kendra,hospital,27.6783717,85.3481128,581.81,Koteshwor
ChIJM8XJ6PMZ6zkR8LiIX_8kc9Y,hospital,Kantipur Healthy Homes and Care Centre,hospital,27.6778885,85.3487873,616.74,Koteshwor
ChIJ6SQ7QUcZ6zkR4O-_VEaeBok,hospital,Mona Workshop P.m,hospital,27.6789724,85.3461013,618.19,Koteshwor
ChIJozSv6PMZ6zkRXwaWnrokM64,hospital,केयरफिट,medical_center,27.6778513,85.34879839999999,620.59,Koteshwor
ChIJkVjP3_MZ6zkRTFlgA_Jacz0,hospital,Divyajyoti Polyclinic and Medical Center,medical_center,27.67724,85.34845,694.16,Koteshwor
ChIJERCPuckZ6zkR7v350TgTnD0,hospital,Sirjanshil Physiotherapy Centre,hospital,27.6787496,85.34395459999999,783.43,Koteshwor
ChIJ-xSADzEZ6zkRrJpbQMa3Qxk,hospital,Siddehesor bachanalaya and sewa kendra स्वास्थ्य सेवा केन्द्र,hospital,27.6889547,85.34497580000001,797.44,Koteshwor
ChIJGe10KQAZ6zkRhYFXP1w7iWs,hospital,Budhasubba Pharma,medical_center,27.6891791,85.3452566,800.72,Koteshwor
ChIJafFY15UZ6zkRubI8QgF4YEY,hospital,KEN Center,hospital,27.6864072,85.3425591,808.63,Koteshwor
ChIJoWWanesZ6zkRvdfJdcafIjk,hospital,Anugraha Medical Center,medical_center,27.6870346,85.3426082,836.32,Koteshwor
ChIJFXmCj_EZ6zkRbjQH2JhWnC0,hospital,Success Healthcare Center,medical_center,27.6764819,85.3464607,837.44,Koteshwor
ChIJSSeFl6IZ6zkRUYcTkif2_cc,hospital,"Ayurveda and Alternative Medicine Hospital, Kathmandu",hospital,27.6909326,85.34919649999999,849.06,Koteshwor
ChIJtyoQ_-0Z6zkRFh5PcqHVnHs,hospital,Vision Poly Clinic1 Pvt Ltd,medical_center,27.6772028,85.3444944,870.69,Koteshwor
ChIJQaFgs7gZ6zkRPgYjmES-BNU,hospital,Jay govind pharmacy and healthcare,medical_center,27.6789609,85.3426554,871.24,Koteshwor
ChIJB5gQkvEZ6zkRZ-53-4kRbAU,hospital,Golden Future Nepal,medical_center,27.6761726,85.3461365,882.12,Koteshwor
ChIJJVYsfwAZ6zkR6MgpdXc0REo,hospital,Shivamrit Healthcare & Diagnostic Center,medical_center,27.680458700000003,85.34146899999999,898.66,Koteshwor
ChIJp7yo-_YZ6zkRoFsFwogrtRU,hospital,Subhakamana Medical Hall,hospital,27.6747982,85.351914,967.23,Koteshwor
ChIJE_5t6BLg6jkRuuIZTkBSf0w,hospital,Sahara Polyclinic And Diagnostic Center Pvt.Ltd,hospital,27.6800448,85.34017080000001,1034.5,Koteshwor
ChIJv3trvNsZ6zkRBlhGj_MnmSs,hospital,Jadibuti Health Care Pvt.Ltd,medical_center,27.6741349,85.35181759999999,1038.0,Koteshwor
ChIJN5kfR4gZ6zkRcvb-NuGgcck,hospital,"Dr. Amit Joshi. Arthroscopy and Sports Surgeon, Nepal.",hospital,27.6755519,85.3439794,1048.57,Koteshwor
ChIJ6RKjck0Z6zkR-ERUUFWaQqQ,hospital,Center for Bone and Joint Disease,hospital,27.6755386,85.3439442,1051.75,Koteshwor
ChIJ97xTAgAZ6zkRXucKNzkkkAo,hospital,Shree om kareshwor health care,medical_center,27.692434,85.346955,1055.78,Koteshwor
ChIJXWd7LQAZ6zkRs7UMR0zhj2E,hospital,Raptor Office,medical_center,27.6907165,85.3431837,1060.68,Koteshwor
ChIJcy97tPcZ6zkRnJvATgW2gw0,hospital,Fpan Valley Branch Fhc,hospital,27.6741262,85.3533887,1076.44,Koteshwor
ChIJZxUOdQAZ6zkRZ4_EvORAffU,hospital,Oncology Department क्यान्सर विभाग,hospital,27.6865493,85.3396783,1077.52,Koteshwor
ChIJEcuocgAZ6zkRm9H48qKJz9s,hospital,Civil Service Hospital Surgical Block,hospital,27.6858001,85.33876719999999,1139.63,Koteshwor
ChIJw50wZZQZ6zkRwRD4Nn4_krc,hospital,Ward Block of the hospital,hospital,27.6861675,85.338779,1149.04,Koteshwor
ChIJn8GadpQZ6zkR7dsEu9rdFQ0,hospital,Civil Service Hospital of Nepal,hospital,27.6863031,85.3388038,1150.94,Koteshwor
ChIJh7VoLQAb6zkRk9BYd-eXk_U,hospital,Dr. Rubash Nath Yogi,hospital,27.6893406,85.35981430000001,1174.96,Koteshwor
ChIJmc74PgAZ6zkR7UtfMO1OI6s,hospital,Emergency आपत्कालीन सेवा,hospital,27.6868651,85.3387345,1176.84,Koteshwor
ChIJHbF7P5EZ6zkRvnrdG7apSvo,hospital,health service,hospital,27.6900582,85.3405713,1192.31,Koteshwor
ChIJm6_QC2kZ6zkRqy0-ivsLkWM,hospital,Krishna mahara,hospital,27.6915196,85.3420486,1200.93,Koteshwor
ChIJuekB12kZ6zkRFnqUbTpNLKg,hospital,Pharnacy,medical_center,27.6915196,85.3420486,1200.93,Koteshwor
ChIJ809pCwAZ6zkRU0KC80JnSiA,hospital,Excel international Pvt ltd,medical_center,27.69415,85.347673,1224.75,Koteshwor
ChIJdZNg4IQZ6zkR2KCshq8R_bI,hospital,Central Health care Dental and medical superspeciality hospital,medical_center,27.6866907,85.338096,1230.25,Koteshwor
ChIJE6TjWQAZ6zkRWOeR-TovciA,hospital,XCEL,medical_center,27.6942614,85.3476364,1237.59,Koteshwor
ChIJ197-Zhwa6zkRhFVV4vO24g4,hospital,Bhaktapur Ideal Homeopathic Center,medical_center,27.6750628,85.35903379999999,1279.21,Koteshwor
ChIJM80qZgAZ6zkRSduH7V5p1go,hospital,New Baneshwor,hospital,27.6916627,85.3409531,1285.3,Koteshwor
ChIJNT7dOQAZ6zkR90Zx_pTg_20,hospital,jalkeshwor medical hall,medical_center,27.6720287,85.34721259999999,1286.27,Koteshwor
ChIJa8ss0N8b6zkRFIysxYMrmn4,hospital,"Manju Aayurved Pharma, Lokanthali Chowk Bhaktapur",medical_center,27.6750171,85.35928439999999,1300.1,Koteshwor
ChIJNxl30-Eb6zkRF1NFXvf3LOc,hospital,Lohakilthali Lab,medical_center,27.6783262,85.3619504,1301.65,Koteshwor
ChIJH08WPgAZ6zkRrBNjkCfGzLQ,hospital,10ML Vines,hospital,27.6720691,85.34618499999999,1307.29,Koteshwor
ChIJUzCAJQAZ6zkRseNGl4hkTdM,hospital,Jalkeshwor Pharmacy Narephant,medical_center,27.6717591,85.3472934,1313.94,Koteshwor
ChIJUaKLZv8Z6zkRFo3s4CtEQG8,hospital,Keshav Ayurveda Hospital,hospital,27.6952492,85.3471596,1354.54,Koteshwor
ChIJa7qUAQAb6zkRkkkTFdaDcYc,hospital,Aims Groups Pvt Ltd,medical_center,27.6890606,85.36220879999999,1360.57,Koteshwor
ChIJaXBkE1sZ6zkRi9V8B5YIM9c,hospital,Dr. Laxmi House,hospital,27.6784076,85.3370127,1391.05,Koteshwor
ChIJIRBk1oAZ6zkR5QuJQO5F4vk,hospital,Max Meditech System,hospital,27.6877416,85.3367758,1391.45,Koteshwor
ChIJ7yzO3IcZ6zkRSb_1U3YFp5w,hospital,Chamunda Medical Center,medical_center,27.695526,85.35347,1398.51,Koteshwor
ChIJgWEuyqsZ6zkRhn6pd6AHvNc,hospital,AL KHALEEJ MEDICAL CENTER,medical_center,27.6954032,85.35452049999999,1414.34,Koteshwor
ChIJ-QGCVgoZ6zkR4vC-iTdZFPU,hospital,Zeniva Healthcare | Multispeciality Clinic & Digital Health Platform in Nepal,hospital,27.6954078,85.3545138,1414.62,Koteshwor
ChIJm_BxOwAZ6zkR6caayLHySyk,hospital,Bageshwori Polyclinic,medical_center,27.6955484,85.3542361,1421.2,Koteshwor
ChIJbzMhz4cZ6zkRQGl30-wO-ik,hospital,Sinamangal Optical Shop,hospital,27.6958906,85.3527641,1422.94,Koteshwor
ChIJW0WPZBQZ6zkR0ZRDx_e6W1o,hospital,Hospitality Consultant In Nepal,consultant,27.6877579,85.3364227,1424.66,Koteshwor
ChIJ3ZXzdQAZ6zkRLc9VyNWBQjw,hospital,आँखा अस्पताल,hospital,27.6708286,85.3536331,1435.39,Koteshwor
ChIJgTznruwZ6zkRfNxeucv-V44,hospital,Al Mashoor Diagnostic Center Pvt. Ltd.,medical_center,27.6955598,85.35485609999999,1441.5,Koteshwor
ChIJm9vtdxsa6zkRq4Y-jI5qu7M,hospital,Lokanthali Wellness Clinic,hospital,27.6744895,85.36081410000001,1449.23,Koteshwor
ChIJFxOWLQAb6zkRtvnaAGVhNpM,hospital,Aagya Health Care Pvt Ltd,hospital,27.689842,85.3628827,1460.6,Koteshwor
ChIJtwOCTQAZ6zkRd4KA81m3EW8,hospital,U and P health care center,medical_center,27.6958111,85.3546338,1460.91,Koteshwor
ChIJc2-YOgAZ6zkRswAbNiFppUQ,hospital,Harihar Health Care Pvt. Ltd,pharmacy,27.6830337,85.3351201,1465.54,Koteshwor
ChIJGzdrYwAb6zkR2zSZ1sxD-Qc,hospital,SAN Hospital,hospital,27.6703448,85.35356469999999,1485.94,Koteshwor
ChIJZS0RRQAZ6zkRXWvL4bFnCNI,hospital,Shankhmul Road New Baneshwor,medical_center,27.687049,85.335419,1494.08,Koteshwor
ChIJbbxmNvgZ6zkRWz5e-0yHPOk,hospital,Sagar Pharmacy,medical_center,27.6700865,85.35276879999999,1497.64,Koteshwor
ChIJP7S18BEZ6zkROGRkw-Io7jo,mall,Bom kalin center,shopping_mall,27.6832658,85.34919730000001,79.36,Koteshwor
ChIJjSo-hfkZ6zkRg6onEz4mAfM,mall,Wallpaper Nepal Pvt. Ltd.,shopping_mall,27.684059,85.3485773,161.85,Koteshwor
ChIJ26FpewAZ6zkRsVWj7t_W_-M,mall,GHAR SAMMA MARKETPLACE,shopping_mall,27.6841186,85.3480088,214.78,Koteshwor
ChIJ_5XfOvMZ6zkR76LYxdjmj8s,mall,Nepstyle Online Shopping,shopping_mall,27.6820887,85.34796600000001,243.24,Koteshwor
ChIJf56qaQAZ6zkR7rHZnZIcbl4,mall,PETAL FLORAL GARDEN,garden,27.6833307,85.3474952,246.64,Koteshwor
ChIJDxRt4YwZ6zkRCn_4UQujuT0,mall,shree ganeshaya namo,shopping_mall,27.6846355,85.3474054,293.84,Koteshwor
ChIJPflCGAAZ6zkRJ8quvp80nyo,mall,Luga,shopping_mall,27.6805368,85.3492705,318.79,Koteshwor
ChIJC_xmcfMZ6zkRZwPmyjPA588,mall,Nutan Collection,shopping_mall,27.6805171,85.3488833,331.55,Koteshwor
ChIJeX8ZbcYZ6zkRZ2cQKJVLXmY,mall,Men’s Room,shopping_mall,27.6804315,85.3491841,332.16,Koteshwor
